trip_id,route_id,route_short_name,stop_id,stop_name,stop_lat,stop_lon,hour,minute,sec,stop_order
47298481,102647,635,47404,S 216th St & 20th Ave S,47.4084053,-122.308365,18,24,55,5
47298481,102647,635,47405,S 216th St & 14th Ave S,47.4084244,-122.315048,18,26,2,6
47298481,102647,635,47406,S 216th St & 11th Ave S,47.4084969,-122.320267,18,26,54,7
47298481,102647,635,47407,S 216th St & Wesley Terrace Entrance,47.4085159,-122.322304,18,27,15,8
47298481,102647,635,48790,Marine View Dr S & S 218th St,47.406826,-122.324913,18,28,3,9
47298481,102647,635,48800,Marine View Dr S & S 220th St,47.4042435,-122.324791,18,28,41,10
47298481,102647,635,48810,Marine View Dr S & S 223rd St,47.4012222,-122.324623,18,29,26,11
47298481,102647,635,47369,7th Ave S & S 226th St,47.3998032,-122.325935,18,30,0,12
47298483,102647,635,47369,7th Ave S & S 226th St,47.3998032,-122.325935,7,8,0,1
47298483,102647,635,47370,Marine View Dr S & S 226th St,47.3991547,-122.324341,7,8,50,2
47298483,102647,635,47390,Marine View Dr S & S 223rd St,47.4021454,-122.324471,7,9,27,3
47298483,102647,635,47400,Marine View Dr S & S 220th St,47.4046364,-122.324608,7,9,57,4
47298483,102647,635,47410,Marine View Dr S & S 218th St,47.4068832,-122.324722,7,10,25,5
47298483,102647,635,47412,S 216th St & Wesley Terrace Entrance,47.4083824,-122.32225,7,11,5,6
47298483,102647,635,47413,S 216th St & 11th Ave S,47.4083519,-122.319664,7,11,27,7
47298483,102647,635,47415,S 216th St & 14th Ave S,47.4082909,-122.315018,7,12,6,8
47298483,102647,635,47417,S 216th St & 20th Ave S,47.4082642,-122.307182,7,13,11,9
47298483,102647,635,47206,24th Ave S & S 216th St,47.4090538,-122.302399,7,14,0,10
47298483,102647,635,47205,24th Ave S & S 211th St,47.4115067,-122.302467,7,14,38,11
47298483,102647,635,47203,24th Ave S & S 208th St,47.4150505,-122.302452,7,15,33,12
47298483,102647,635,47200,S 200th St & 28th Ave S,47.4227867,-122.298714,7,19,0,13
40803300,102638,First Hill Streetcar,1551,S Jackson St & Occidental Ave Walk,47.5992737,-122.333282,5,43,0,1
40803300,102638,First Hill Streetcar,1652,S Jackson St & 5th Ave S,47.5991249,-122.327286,5,45,0,2
40803300,102638,First Hill Streetcar,1662,S Jackson St & 8th Ave S,47.5991249,-122.323395,5,47,0,3
40803300,102638,First Hill Streetcar,1672,S Jackson St & 12th Ave S,47.5991402,-122.315529,5,50,43,4
40803300,102638,First Hill Streetcar,1682,14th Ave S & S Washington St,47.6005936,-122.314041,5,52,20,5
40803300,102638,First Hill Streetcar,27420,E Yesler Way & Broadway,47.601757,-122.320297,5,56,0,6
40803300,102638,First Hill Streetcar,41904,Broadway & E Terrace St,47.6054497,-122.320648,5,58,54,7
40803300,102638,First Hill Streetcar,41908,Broadway & E Marion St,47.610157,-122.320663,6,2,17,8
40803300,102638,First Hill Streetcar,41970,Broadway & E Pine St,47.6151657,-122.320702,6,5,52,9
40803300,102638,First Hill Streetcar,11175,Broadway & E Howell St,47.6181564,-122.320747,6,8,0,10
40803381,102638,First Hill Streetcar,11175,Broadway & E Howell St,47.6181564,-122.320747,6,13,0,1
40803381,102638,First Hill Streetcar,41980,Broadway & E Pike St,47.6141396,-122.320885,6,15,7,2
40803381,102638,First Hill Streetcar,41986,Broadway & Marion St,47.6099091,-122.320869,6,17,21,3
40803381,102638,First Hill Streetcar,41988,Broadway & Terrace St,47.604641,-122.320854,6,20,7,4
40803381,102638,First Hill Streetcar,27500,E Yesler Way & Broadway,47.6016235,-122.319832,6,22,0,5
40803381,102638,First Hill Streetcar,1681,14th Ave S & S Washington St,47.6005745,-122.31424,6,25,57,6
40803381,102638,First Hill Streetcar,1671,S Jackson St & 12th Ave S,47.5992737,-122.315536,6,27,48,7
40803381,102638,First Hill Streetcar,1661,S Jackson St & 8th Ave S,47.5992661,-122.323341,6,32,0,8
40803381,102638,First Hill Streetcar,1651,S Jackson St & 5th Ave S,47.5992622,-122.327263,6,34,0,9
40803381,102638,First Hill Streetcar,1551,S Jackson St & Occidental Ave Walk,47.5992737,-122.333282,6,38,0,10
50065862,102636,631,52306,Burien Transit Center - Bay 6,47.4694099,-122.337318,7,57,0,1
50065862,102636,631,52300,4th Ave SW & SW 152nd St,47.4671288,-122.339226,7,57,38,2
50065862,102636,631,53975,4th Ave SW & SW 156th St,47.4637032,-122.33931,7,58,16,3
50065862,102636,631,53979,Sylvester Rd SW & SW 160th St,47.4596138,-122.339378,7,59,2,4
50065862,102636,631,53978,Highline Medical Center & Main Entrance,47.4566727,-122.342857,8,0,0,5
50065862,102636,631,53706,Sylvester Rd SW & SW 160th St,47.4583511,-122.340126,8,1,0,6
50065862,102636,631,52380,SW 160th St & 6th Ave SW,47.4598122,-122.342339,8,2,15,7
50065862,102636,631,52400,SW 160th St & 10th Ave SW,47.4597473,-122.347603,8,3,29,8
50065862,102636,631,52410,SW 160th St & 12th Ave SW,47.4596939,-122.349701,8,3,59,9
50065862,102636,631,52411,SW 160th St & 18th Ave SW,47.4595795,-122.35704,8,5,43,10
50065862,102636,631,51301,21st Ave SW & SW 159th St,47.4607124,-122.360458,8,6,55,11
50065862,102636,631,51310,21st Ave SW & SW 156th St,47.4634018,-122.360512,8,7,53,12
50065862,102636,631,51330,21st Ave SW & SW 152nd St,47.4666481,-122.360512,8,9,0,13
50065871,102636,631,51330,21st Ave SW & SW 152nd St,47.4666481,-122.360512,8,9,0,1
50065871,102636,631,51350,SW 152nd St & 18th Ave SW,47.4666367,-122.357262,8,10,2,2
50065871,102636,631,51360,SW 152nd St & 16th Ave SW,47.4666061,-122.355072,8,10,41,3
50065871,102636,631,51370,SW 152nd St & 14th Ave SW,47.4666367,-122.352776,8,11,21,4
50065871,102636,631,51380,SW 152nd St & 12th Ave SW,47.4666786,-122.349854,8,12,13,5
50065871,102636,631,51390,SW 152nd St & 10th Ave SW,47.4666786,-122.347328,8,12,58,6
50065871,102636,631,51400,SW 152nd St & 9th Ave SW,47.4667091,-122.345604,8,13,29,7
50065871,102636,631,51410,SW 152nd St & 6th Ave SW,47.4667397,-122.342041,8,14,32,8
50065871,102636,631,52302,Burien Transit Center - Bay 2,47.469677,-122.337479,8,17,0,9
47799664,102619,F Line,46505,N 10th St & Park Ave N,47.4980927,-122.201187,6,48,0,1
47799664,102619,F Line,46595,Logan Ave N & N 10th St,47.4978218,-122.20649,6,49,27,2
47799664,102619,F Line,46585,Logan Ave N & N 6th St,47.492424,-122.207527,6,50,51,3
47799664,102619,F Line,46579,Logan Ave N & N 3rd St,47.4869003,-122.20874,6,52,18,4
47799664,102619,F Line,46478,Renton Transit Center - Bay 3,47.4804993,-122.208717,6,54,0,5
47799664,102619,F Line,45320,S 2nd St & Shattuck Ave S,47.4814034,-122.21463,6,56,29,6
47799664,102619,F Line,59891,Rainier Ave S & S 3rd Pl,47.4777985,-122.216187,6,58,48,7
47799664,102619,F Line,55926,SW 7th St & Rainier Ave S,47.4738312,-122.217186,7,1,0,8
47799664,102619,F Line,55927,Lind Ave SW & SW 7th St,47.4731903,-122.223427,7,2,13,9
47799664,102619,F Line,80761,Lind Ave SW & SW Grady Way,47.4696045,-122.223457,7,3,9,10
47799664,102619,F Line,80768,Lind Ave SW & SW 16th St,47.4662666,-122.223457,7,4,1,11
47799664,102619,F Line,59873,Oakesdale Ave SW & Boeing Cag,47.4611168,-122.233055,7,6,52,12
47799664,102619,F Line,59877,SW 27th St & Naches Ave SW,47.4570312,-122.237099,7,9,9,13
47799664,102619,F Line,59881,Tukwila Station Acs & S Longacres Way - Bay 1,47.4608307,-122.240807,7,11,0,14
47799664,102619,F Line,58113,Strander Blvd & W Valley Hwy,47.4566956,-122.244957,7,13,17,15
47799664,102619,F Line,58111,Strander Blvd & Andover Park E,47.4558716,-122.249619,7,14,16,16
47799664,102619,F Line,59314,Andover Park W & Baker Blvd - Bay 3,47.4587135,-122.254272,7,16,0,17
47799664,102619,F Line,58112,Southcenter Blvd & 65th Ave S,47.4625549,-122.252281,7,18,5,18
47799664,102619,F Line,58114,Southcenter Blvd & 62nd Ave S,47.4626808,-122.256157,7,18,42,19
47799664,102619,F Line,54202,Southcenter Blvd & 52nd Ave S,47.4651985,-122.268593,7,20,39,20
47799664,102619,F Line,54204,Southcenter Blvd & Park Place,47.4663353,-122.276741,7,21,54,21
47799664,102619,F Line,54206,Southcenter Blvd & 42nd Ave S,47.4659157,-122.2817,7,22,40,22
47799664,102619,F Line,60923,Tukwila International Blvd Station - Bay 3,47.4639206,-122.287628,7,24,0,23
47799664,102619,F Line,79972,S 154th St & 32nd Ave S,47.4652405,-122.291168,7,25,33,24
47799664,102619,F Line,80150,S 154th Ln & 24th Ave S,47.4651794,-122.303207,7,27,45,25
47799664,102619,F Line,49290,S 156th St & Des Moines Memorial Dr S,47.463356,-122.323997,7,32,16,26
47799664,102619,F Line,49301,S 156th St & 2nd Ave S,47.4633522,-122.330086,7,33,22,27
47799664,102619,F Line,47646,SW 156th St & 2nd Ave SW,47.4633522,-122.335129,7,34,17,28
47799664,102619,F Line,53720,4th Ave SW & SW 156th St,47.463604,-122.339104,7,35,7,29
47799664,102619,F Line,53740,4th Ave SW & SW 152nd St,47.4666786,-122.339088,7,35,57,30
47799664,102619,F Line,52304,Burien Transit Center - Bay 4,47.4696922,-122.337288,7,37,0,31
47799665,102619,F Line,52306,Burien Transit Center - Bay 6,47.4694099,-122.337318,8,0,0,1
47799665,102619,F Line,52300,4th Ave SW & SW 152nd St,47.4671288,-122.339226,8,0,51,2
47799665,102619,F Line,53975,4th Ave SW & SW 156th St,47.4637032,-122.33931,8,1,42,3
47799665,102619,F Line,50130,S 156th St & 1st Ave S,47.4632149,-122.332245,8,2,59,4
47799665,102619,F Line,50140,S 156th St & 4th Ave S,47.4632149,-122.328133,8,3,41,5
47799665,102619,F Line,50145,S 156th Way & Des Moines Memorial Dr S,47.4632454,-122.322769,8,4,36,6
47799665,102619,F Line,80151,S 154th Ln & 24th Ave S,47.4650497,-122.302727,8,8,40,7
47799665,102619,F Line,79973,S 154th St & 32nd Ave S,47.4651031,-122.291267,8,10,36,8
47799665,102619,F Line,60922,Tukwila International Blvd Station - Bay 2,47.4640274,-122.287933,8,12,0,9
47799665,102619,F Line,54201,Southcenter Blvd & 42nd Ave S,47.4657326,-122.28183,8,13,29,10
47799665,102619,F Line,54203,Southcenter Blvd & Park Place,47.4661942,-122.277,8,14,18,11
47799665,102619,F Line,54205,Southcenter Blvd & 53rd Ave S,47.4650345,-122.268196,8,15,46,12
47799665,102619,F Line,58102,Southcenter Blvd & 62nd Ave S,47.4628143,-122.257118,8,17,41,13
47799665,102619,F Line,58104,Southcenter Blvd & 65th Ave S,47.4624634,-122.251968,8,18,33,14
47799665,102619,F Line,59310,Andover Park W & Baker Blvd - Bay 2,47.4577522,-122.254478,8,21,0,15
47799665,102619,F Line,59833,Strander Blvd & Andover Park E,47.4557266,-122.249313,8,22,54,16
47799665,102619,F Line,58028,West Valley Hwy & Strander Blvd,47.4581146,-122.244072,8,24,45,17
47799665,102619,F Line,59882,Tukwila Station Acs & S Longacres Way,47.4603806,-122.241188,8,27,0,18
47799665,102619,F Line,59876,SW 27th St & Naches Ave SW,47.4568443,-122.2369,8,29,18,19
47799665,102619,F Line,59872,Oakesdale Ave SW & Boeing Cag,47.4621506,-122.232796,8,31,52,20
47799665,102619,F Line,59868,SW 16th St & Lind Ave SW,47.465992,-122.225029,8,34,9,21
47799665,102619,F Line,55942,Lind Ave SW & SW Grady Way,47.4703064,-122.223251,8,35,34,22
47799665,102619,F Line,55928,Lind Ave SW & SW 7th St,47.4732475,-122.223221,8,36,20,23
47799665,102619,F Line,59860,Rainier Ave S & S 7th St,47.4744148,-122.21508,8,38,0,24
47799665,102619,F Line,59870,Rainier Ave S & S 4th Pl,47.4772758,-122.215515,8,38,53,25
47799665,102619,F Line,46440,S 3rd St & Rainier Ave S,47.4796753,-122.215805,8,39,58,26
47799665,102619,F Line,46477,Renton Transit Center - Bay 2,47.4807777,-122.208549,8,42,0,27
47799665,102619,F Line,46578,Logan Ave N & N 3rd St,47.4875641,-122.208267,8,44,14,28
47799665,102619,F Line,46580,Logan Ave N & N 6th St,47.4925003,-122.207321,8,45,46,29
47799665,102619,F Line,46590,Logan Ave N & N 10th St,47.498333,-122.205673,8,47,38,30
47799665,102619,F Line,46541,Southport Dr N & Garden Ave N,47.5004959,-122.201218,8,48,47,31
47799665,102619,F Line,46505,N 10th St & Park Ave N,47.4980927,-122.201187,8,50,0,32
49190175,102615,E Line,1610,Prefontaine Pl S & Yesler Way,47.6016579,-122.329941,20,0,0,1
49190175,102615,E Line,538,3rd Ave & Columbia St,47.6041908,-122.332588,20,1,30,2
49190175,102615,E Line,558,3rd Ave & Seneca St,47.6070518,-122.335213,20,3,5,3
49190175,102615,E Line,578,3rd Ave & Pike St,47.6104851,-122.338356,20,5,0,4
49190175,102615,E Line,600,3rd Ave & Virginia St,47.6129951,-122.341743,20,5,45,5
49190175,102615,E Line,605,3rd Ave & Bell St,47.6151199,-122.345337,20,6,27,6
49190175,102615,E Line,6236,7th Ave N & Denny Way,47.6190987,-122.343575,20,7,32,7
49190175,102615,E Line,6237,7th Ave N & Harrison St,47.6218948,-122.343506,20,8,9,8
49190175,102615,E Line,6300,Aurora Ave N & Galer St,47.6323738,-122.343323,20,10,28,9
49190175,102615,E Line,6320,Aurora Ave N & Lynn St,47.6388741,-122.3452,20,11,57,10
49190175,102615,E Line,75409,Aurora Ave N & N 46th St,47.6616898,-122.347176,20,17,0,11
49190175,102615,E Line,7630,Woodland Pl N & N 65th St,47.6763344,-122.346985,20,20,26,12
49190175,102615,E Line,7670,Linden Ave N & N 72nd St,47.6812248,-122.346809,20,21,35,13
49190175,102615,E Line,7690,Aurora Ave N & N 76th St,47.6837234,-122.344322,20,22,19,14
49190175,102615,E Line,7710,Aurora Ave N & N 80th St,47.68713,-122.344337,20,23,6,15
49190175,102615,E Line,7730,Aurora Ave N & N 85th St,47.691082,-122.34436,20,24,0,16
49190175,102615,E Line,7750,Aurora Ave N & N 91st St,47.6946907,-122.344406,20,24,55,17
49190175,102615,E Line,7770,Aurora Ave N & N 95th St,47.6981506,-122.344513,20,25,47,18
49190175,102615,E Line,7790,Aurora Ave N & N 100th St,47.7016754,-122.34449,20,26,40,19
49190175,102615,E Line,7810,Aurora Ave N & N Northgate Way,47.7053528,-122.344543,20,27,35,20
49190175,102615,E Line,7850,Aurora Ave N & N 115th St,47.7127342,-122.344719,20,29,26,21
49190175,102615,E Line,7880,Aurora Ave N & N 125th St,47.7194672,-122.344841,20,31,7,22
49190175,102615,E Line,7900,Aurora Ave N & N 130th St,47.7237396,-122.344879,20,32,12,23
49190175,102615,E Line,7912,Aurora Ave N & N 135th St,47.7272987,-122.344925,20,33,5,24
49190175,102615,E Line,75820,Aurora Ave N & N 145th St,47.7349243,-122.34491,20,35,0,25
49190175,102615,E Line,75830,Aurora Ave N & N 152nd St,47.7390862,-122.345085,20,36,10,26
49190175,102615,E Line,75840,Aurora Ave N & N 155th St,47.7419815,-122.345169,20,36,59,27
49190175,102615,E Line,75850,Aurora Ave N & N 160th St,47.7453232,-122.345253,20,37,56,28
49190175,102615,E Line,75860,Aurora Ave N & N 165th St,47.7490654,-122.345337,20,38,59,29
49190175,102615,E Line,75870,Aurora Ave N & N 170th St,47.7530899,-122.345413,20,40,7,30
49190175,102615,E Line,75881,Aurora Ave N & N 175th St,47.7563438,-122.345551,20,41,2,31
49190175,102615,E Line,75890,Aurora Ave N & N 180th St,47.759964,-122.345894,20,42,4,32
49190175,102615,E Line,75901,Aurora Ave N & N 185th St,47.7637405,-122.345795,20,43,8,33
49190175,102615,E Line,75910,Aurora Ave N & N 192nd St,47.7680626,-122.345757,20,44,21,34
49190175,102615,E Line,75932,Aurora Ave N & N 200th St,47.7739372,-122.34584,20,46,0,35
49190175,102615,E Line,16103,Aurora Village Transit Center - Bay 3,47.7745056,-122.340881,20,47,0,36
49190176,102615,E Line,16100,Aurora Village Transit Center - Bay 10,47.7742424,-122.342407,21,15,0,1
49190176,102615,E Line,75700,Aurora Ave N & N 200th St,47.7737427,-122.346207,21,15,45,2
49190176,102615,E Line,75730,Aurora Ave N & N 192nd St,47.7672844,-122.3461,21,17,23,3
49190176,102615,E Line,75740,Aurora Ave N & N 185th St,47.7628479,-122.346184,21,18,31,4
49190176,102615,E Line,75750,Aurora Ave N & N 180th St,47.7594452,-122.346237,21,19,23,5
49190176,102615,E Line,75760,Aurora Ave N & N 175th St,47.7552986,-122.345856,21,20,27,6
49190176,102615,E Line,75770,Aurora Ave N & N 170th St,47.7520294,-122.345741,21,21,17,7
49190176,102615,E Line,75780,Aurora Ave N & N 165th St,47.7483559,-122.345688,21,22,13,8
49190176,102615,E Line,75790,Aurora Ave N & N 160th St,47.7447701,-122.34565,21,23,8,9
49190176,102615,E Line,75800,Aurora Ave N & N 155th St,47.7408867,-122.345497,21,24,8,10
49190176,102615,E Line,75810,Aurora Ave N & N 152nd St,47.7386818,-122.345428,21,24,42,11
49190176,102615,E Line,6950,Aurora Ave N & N 145th St,47.7335701,-122.345268,21,26,0,12
49190176,102615,E Line,6990,Aurora Ave N & N 135th St,47.726429,-122.3451,21,27,58,13
49190176,102615,E Line,7000,Aurora Ave N & N 130th St,47.7229614,-122.345078,21,28,55,14
49190176,102615,E Line,7010,Aurora Ave N & N 125th St,47.719902,-122.345047,21,29,45,15
49190176,102615,E Line,7040,Aurora Ave N & N 115th St,47.7119751,-122.34491,21,31,56,16
49190176,102615,E Line,7080,Aurora Ave N & N 105th St,47.7047806,-122.344856,21,33,54,17
49190176,102615,E Line,7100,Aurora Ave N & N 100th St,47.701088,-122.34481,21,34,55,18
49190176,102615,E Line,7120,Aurora Ave N & N 95th St,47.6974945,-122.344704,21,35,54,19
49190176,102615,E Line,7140,Aurora Ave N & N 90th St,47.6939621,-122.344734,21,36,53,20
49190176,102615,E Line,7160,Aurora Ave N & N 85th St,47.6898766,-122.344681,21,38,0,21
49190176,102615,E Line,7180,Aurora Ave N & N 80th St,47.6867523,-122.344666,21,38,40,22
49190176,102615,E Line,7200,Aurora Ave N & N 76th St,47.6841507,-122.34465,21,39,14,23
49190176,102615,E Line,7210,Aurora Ave N & N 65th St,47.6762733,-122.346863,21,41,0,24
49190176,102615,E Line,75408,Aurora Ave N & N 46th St,47.6616707,-122.347488,21,44,0,25
49190176,102615,E Line,6070,Aurora Ave N & Lynn St,47.6389084,-122.345596,21,49,20,26
49190176,102615,E Line,6100,Aurora Ave N & Galer St,47.6322517,-122.343666,21,50,57,27
49190176,102615,E Line,6176,7th Ave N & Thomas St,47.6210556,-122.343842,21,53,34,28
49190176,102615,E Line,7430,Wall St & 5th Ave,47.6174316,-122.345345,21,54,32,29
49190176,102615,E Line,400,3rd Ave & Bell St,47.6144447,-122.344513,21,55,29,30
49190176,102615,E Line,420,3rd Ave & Virginia St,47.6124382,-122.34111,21,56,12,31
49190176,102615,E Line,431,3rd Ave & Pike St,47.6097908,-122.337959,21,57,0,32
49190176,102615,E Line,468,3rd Ave & Seneca St,47.6065025,-122.334938,21,59,6,33
49190176,102615,E Line,490,3rd Ave & Cherry St,47.6035805,-122.332275,22,0,57,34
49190176,102615,E Line,515,3rd Ave S & S Main St,47.6002388,-122.330376,22,3,0,35
47297982,102593,906,59312,Andover Park W & Baker Blvd - Bay 1,47.4571991,-122.254478,9,30,0,1
47297982,102593,906,58109,Strander Blvd & 61st Pl S,47.4559441,-122.257469,9,31,4,2
47297982,102593,906,58116,Southcenter Pkwy & Strander Blvd,47.4551201,-122.262535,9,32,21,3
47297982,102593,906,58118,Southcenter Pkwy & S 168th St,47.4513588,-122.26255,9,33,31,4
47297982,102593,906,58119,Southcenter Pkwy & Minkler Blvd,47.4484253,-122.262581,9,34,25,5
47297982,102593,906,58121,Southcenter Pkwy & S 175th St,47.4455757,-122.261879,9,35,18,6
47297982,102593,906,58122,Southcenter Pkwy & S 180th St,47.4438095,-122.261284,9,35,52,7
47297982,102593,906,58126,S 180th St & Southcenter Pkwy,47.44133,-122.259399,9,36,51,8
47297982,102593,906,58130,S 180th St & Andover Park W,47.4412308,-122.25386,9,38,0,9
47297982,102593,906,58132,S 180th St & Sperry Dr,47.4411774,-122.248184,9,39,0,10
47297982,102593,906,59353,S 180th St & 72nd Ave S,47.441143,-122.243484,9,39,47,11
47297982,102593,906,59354,SW 43rd St & Oakesdale Ave SW,47.4411163,-122.237061,9,40,50,12
47297982,102593,906,59356,SW 43rd St & Oakesdale Ave SW,47.4410973,-122.232132,9,41,39,13
47297982,102593,906,59357,SW 43rd St & Oakesdale Ave SW,47.4410782,-122.228043,9,42,19,14
47297982,102593,906,59358,SW 43rd St & Lind Ave SW,47.4410667,-122.223145,9,43,7,15
47297982,102593,906,59359,SW 43rd St & E Valley Hwy,47.4410667,-122.219017,9,43,48,16
47297982,102593,906,59370,S Carr Rd & Talbot Rd S,47.4410782,-122.211723,9,45,0,17
47297982,102593,906,59380,S Carr Rd & Smithers Ave S,47.442131,-122.209236,9,45,29,18
47297982,102593,906,59390,SE Carr Rd & 103rd Ave SE,47.4427605,-122.20369,9,46,25,19
47297982,102593,906,59400,SE Carr Rd & 106th Pl SE,47.4450722,-122.198837,9,47,25,20
47297982,102593,906,59410,SE Petrovitsky Rd & 108th Ave SE,47.4451904,-122.196228,9,47,51,21
47297982,102593,906,59420,SE Petrovitsky Rd & 110th Ave SE,47.4451752,-122.193733,9,48,16,22
47297982,102593,906,59430,SE Petrovitsky Rd & 113th Pl SE,47.4451256,-122.18943,9,48,58,23
47297982,102593,906,59443,SE Petrovitsky Rd & 118th Ave SE,47.4452057,-122.182625,9,50,5,24
47297982,102593,906,59441,SE Petrovitsky Rd & 122nd Pl SE,47.4453506,-122.177666,9,50,54,25
47297982,102593,906,60184,SE Petrovitsky Rd & 128th Ave SE,47.4458504,-122.169159,9,52,20,26
47297982,102593,906,59555,SE Petrovitsky Rd & 134th Ave SE,47.4467087,-122.162048,9,53,32,27
47297982,102593,906,59552,SE Petrovitsky Rd & 140th Ave SE,47.4453125,-122.153511,9,55,0,28
47297982,102593,906,60161,SE 177th St & 140th Ave SE,47.4439125,-122.152382,9,59,0,29
47297992,102593,906,60161,SE 177th St & 140th Ave SE,47.4439125,-122.152382,18,20,0,1
47297992,102593,906,60185,SE Petrovitsky Rd & 140th Ave SE,47.4457207,-122.154678,18,22,0,2
47297992,102593,906,60177,SE Petrovitsky Rd & 134th Ave SE,47.4468613,-122.161957,18,22,59,3
47297992,102593,906,60186,SE Petrovitsky Rd & 128th Ave SE,47.4462318,-122.170532,18,24,9,4
47297992,102593,906,59442,SE Petrovitsky Rd & 122nd Pl SE,47.4454765,-122.17791,18,25,8,5
47297992,102593,906,59444,SE Petrovitsky Rd & 118th Ave SE,47.4453278,-122.183113,18,25,49,6
47297992,102593,906,60300,SE Petrovitsky Rd & 113th Pl SE,47.4452591,-122.189552,18,26,39,7
47297992,102593,906,60310,SE Petrovitsky Rd & 110th Ave SE,47.4453125,-122.19413,18,27,15,8
47297992,102593,906,60320,SE Carr Rd & 108th Ave SE,47.4452934,-122.198212,18,27,47,9
47297992,102593,906,60340,SE Carr Rd & 103rd Ave SE,47.4429665,-122.203674,18,28,38,10
47297992,102593,906,60350,SE Carr Rd & 98th Ave S,47.4422989,-122.209114,18,29,24,11
47297992,102593,906,60360,S 43rd St & Talbot Rd S,47.4411812,-122.213249,18,30,0,12
47297992,102593,906,60370,SW 43rd St & E Valley Hwy,47.4411888,-122.220695,18,31,25,13
47297992,102593,906,60374,SW 43rd St & Lind Ave SW,47.4412117,-122.224648,18,32,10,14
47297992,102593,906,60372,SW 43rd St & Oakesdale Ave SW,47.4412193,-122.226883,18,32,35,15
47297992,102593,906,60375,SW 43rd St & Oakesdale Ave SW,47.4412422,-122.234001,18,33,56,16
47297992,102593,906,60376,SW 43rd St & Oakesdale Ave SW,47.4412498,-122.237701,18,34,38,17
47297992,102593,906,60378,S 180th St & 72nd Ave S,47.4412804,-122.243538,18,35,44,18
47297992,102593,906,58088,S 180th St & Sperry Dr,47.4413147,-122.248184,18,36,37,19
47297992,102593,906,58090,S 180th St & Andover Park W,47.4413948,-122.255013,18,38,0,20
47297992,102593,906,58092,S 180th St & Southcenter Pkwy,47.4414749,-122.26001,18,39,17,21
47297992,102593,906,58094,Southcenter Pkwy & S 180th St,47.4444275,-122.261284,18,40,32,22
47297992,102593,906,58095,Southcenter Pkwy & 17500 Block,47.4463158,-122.26194,18,41,16,23
47297992,102593,906,58096,Southcenter Pkwy & Minkler Blvd,47.4490509,-122.262375,18,42,19,24
47297992,102593,906,58098,Southcenter Pkwy & S 168th St,47.4520416,-122.262344,18,43,26,25
47297992,102593,906,58099,Southcenter Pkwy & Strander Blvd,47.4544334,-122.26236,18,44,20,26
47297992,102593,906,58101,Strander Blvd & 61st Pl S,47.4558105,-122.257919,18,46,2,27
47297992,102593,906,60435,Baker Blvd & Andover Park W,47.4581604,-122.253723,18,48,0,28
49190321,102581,D Line,1610,Prefontaine Pl S & Yesler Way,47.6016579,-122.329941,20,0,0,1
49190321,102581,D Line,538,3rd Ave & Columbia St,47.6041908,-122.332588,20,1,30,2
49190321,102581,D Line,558,3rd Ave & Seneca St,47.6070518,-122.335213,20,3,5,3
49190321,102581,D Line,578,3rd Ave & Pike St,47.6104851,-122.338356,20,5,0,4
49190321,102581,D Line,600,3rd Ave & Virginia St,47.6129951,-122.341743,20,6,49,5
49190321,102581,D Line,605,3rd Ave & Bell St,47.6151199,-122.345337,20,8,32,6
49190321,102581,D Line,1690,3rd Ave & Vine St,47.6168709,-122.348297,20,9,56,7
49190321,102581,D Line,2330,1st Ave N & Denny Way,47.6189041,-122.355362,20,13,35,8
49190321,102581,D Line,2360,1st Ave N & Republican St,47.623188,-122.355309,20,15,51,9
49190321,102581,D Line,2370,Mercer St & Queen Anne Ave N,47.624649,-122.356552,20,17,0,10
49190321,102581,D Line,14038,W Mercer St & 3rd Ave W,47.6246681,-122.361153,20,17,46,11
49190321,102581,D Line,14070,Elliott Ave W & W Prospect St,47.6290131,-122.371414,20,19,55,12
49190321,102581,D Line,14090,Elliott Ave W & W Galer St,47.6322517,-122.375481,20,20,59,13
49190321,102581,D Line,14110,15th Ave W & W Newton St,47.6369629,-122.376099,20,22,11,14
49190321,102581,D Line,14130,15th Ave W & W Wheeler St,47.6409225,-122.376114,20,23,10,15
49190321,102581,D Line,14150,15th Ave W & W Armour St,47.6449356,-122.376122,20,24,9,16
49190321,102581,D Line,14170,15th Ave W & W Dravus St,47.6491623,-122.376045,20,25,12,17
49190321,102581,D Line,14190,15th Ave W & W Emerson St,47.6539421,-122.376122,20,26,24,18
49190321,102581,D Line,14200,15th Ave NW & NW Leary Way,47.6634369,-122.375977,20,28,45,19
49190321,102581,D Line,14230,15th Ave NW & NW Market St,47.6684799,-122.376114,20,30,0,20
49190321,102581,D Line,14250,15th Ave NW & NW 60th St,47.6722946,-122.376114,20,31,0,21
49190321,102581,D Line,14280,15th Ave NW & NW 65th St,47.6767349,-122.376671,20,32,12,22
49190321,102581,D Line,14300,15th Ave NW & NW 70th St,47.6798744,-122.376671,20,33,1,23
49190321,102581,D Line,14320,15th Ave NW & NW 75th St,47.6834221,-122.376686,20,33,58,24
49190321,102581,D Line,14340,15th Ave NW & NW 80th St,47.68713,-122.376701,20,34,56,25
49190321,102581,D Line,14360,15th Ave NW & NW 85th St,47.6911774,-122.376709,20,36,0,26
49190321,102581,D Line,40050,Holman Rd NW & Mary Ave NW,47.6947517,-122.37529,20,37,25,27
